LastName,FirstName,DatasetID,Dataset,SpeciesName,AccSpeciesID,AccSpeciesName,ObservationID,ObsDataID,TraitID,TraitName,DataID,DataName,OriglName,OrigValueStr,OrigUnitStr,ValueKindName,OrigUncertaintyStr,UncertaintyName,Replicates,StdValue,UnitName,RelUncertaintyPercent,OrigObsDataID,ErrorRisk,Reference,Comment,StdValueStr
Cornelissen,Johannes,37,Sheffield Database,Berberis vulgaris,7230,Berberis vulgaris,16243,455236,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,21.6666666666667,mg/g,Single,"","","",21.6666666666667,mg/g,"","",0.903865,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Berberis vulgaris,7230,Berberis vulgaris,16243,455237,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.17333333333333,mg/g,Single,"","","",1.17333333333333,mg/g,"","",0.444263,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Berberis vulgaris,7230,Berberis vulgaris,16243,455239,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Berberis vulgaris,7230,Berberis vulgaris,16243,455240,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16244,455241,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16244,455242,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,25.2333333333333,mg/g,Single,"","","",25.2333333333333,mg/g,"","",0.881021,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16244,455243,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.71666666666667,mg/g,Single,"","","",1.71666666666667,mg/g,"","",0.964096,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16244,455245,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16244,455246,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16245,455247,"","",236,Soil type (soil order),Soil,Carboniferous Limestone,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16245,455248,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,26.9333333333333,mg/g,Single,"","","",26.9333333333333,mg/g,"","",1.04153,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16245,455249,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.42,mg/g,Single,"","","",1.42,mg/g,"","",1.22659,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16245,455251,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16245,455252,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16246,455253,"","",236,Soil type (soil order),Soil,Magnesium Limestone,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16246,455254,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,30.45,mg/g,Single,"","","",30.45,mg/g,"","",1.41686,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16246,455255,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.66,mg/g,Single,"","","",1.66,mg/g,"","",0.905472,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16246,455257,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Betula pendula,7356,Betula pendula,16246,455258,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16247,455259,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16247,455260,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,23.2,mg/g,Single,"","","",23.2,mg/g,"","",1.30475,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16247,455261,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,2.95,mg/g,Single,"","","",2.95,mg/g,"","",2.12389,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16247,455263,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16247,455264,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16248,455265,"","",236,Soil type (soil order),Soil,Coal Measures (slightly acidic loam),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16248,455266,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,16.4,mg/g,Single,"","","",16.4,mg/g,"","",1.49126,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16248,455267,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.734,mg/g,Single,"","","",1.734,mg/g,"","",1.64292,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16248,455269,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buddleja davidii,8761,Buddleja davidii,16248,455270,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16249,455271,"","",235,"Comments, notes, methods",Comment,NEW,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","NEW: current year's leaf cohort, OLD: previous year's cohort.",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16249,455272,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16249,455273,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,26.5333333333333,mg/g,Single,"","","",26.5333333333333,mg/g,"","",2.46004,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16249,455274,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,0.883333333333333,mg/g,Single,"","","",0.883333333333333,mg/g,"","",0.803435,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16249,455276,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16249,455277,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16250,455278,"","",235,"Comments, notes, methods",Comment,NEW,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","NEW: current year's leaf cohort, OLD: previous year's cohort.",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16250,455279,"","",236,Soil type (soil order),Soil,"Other substrates, including garden soils","","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16250,455280,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,15.3,mg/g,Single,"","","",15.3,mg/g,"","",0.825802,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16250,455281,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,1.13,mg/g,Single,"","","",1.13,mg/g,"","",0.150783,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16250,455283,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16250,455284,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16251,455285,"","",235,"Comments, notes, methods",Comment,OLD,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","NEW: current year's leaf cohort, OLD: previous year's cohort.",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16251,455286,"","",236,Soil type (soil order),Soil,Millstone Grit (acidic sandstone),"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","MG = Millstone Grit (acidic sandstone), CL = Carboniferous Limestone, CLH= Carboniferous Limestone Higher Altitude (300-450 m), ML = Magnesium Limestone, CM = Coal Measures (slightly acidic loam), OT = Other substrates, including garden soils.",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16251,455287,14,Leaf nitrogen (N) content per leaf dry mass,15,Leaf nitrogen content per dry mass (Nmass),Leaf nitrogen content mg/g,17.7,mg/g,Single,"","","",17.7,mg/g,"","",0.21067,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16251,455288,15,Leaf phosphorus (P) content per leaf dry mass,16,Leaf phosphorus content per dry mass (Pmass),Leaf phosphorus contents mg/g,0.6,mg/g,Single,"","","",0.6,mg/g,"","",2.00988,"Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.",,
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16251,455290,"","",59,Latitude,latitude,53.4,"","","","","",53.4,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16251,455291,"","",60,Longitude,longitude,-1.5,"","","","","",-1.5,"","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","decimal, rough estimate",
Cornelissen,Johannes,37,Sheffield Database,Buxus sempervirens,8964,Buxus sempervirens,16252,455292,"","",235,"Comments, notes, methods",Comment,OLD,"","","","","","","","","","","Cornelissen, J. H. C., B. Cerabolini, P. Castro-Diez, P. Villar-Salvador, G. Montserrat-Marti, J. P. Puyravaud, M. Maestro, M. J. A. Werger, and R. Aerts. 2003. Functional traits of woody plants: correspondence of species rankings between field adults and laboratory-grown seedlings? Journal of Vegetation Science 14:311-322.","NEW: current year's leaf cohort, OLD: previous year's cohort.",
